Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 9 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 10 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 9 Archer: 10 Commander: 1 ;
Blues: Warrior: 10 Archer: 10 Commander: 1 Reds: Warrior: 9 Archer: 10 Commander: 1 ;
Blues: Warrior: 9 Archer: 10 Commander: 1 Reds: Warrior: 9 Archer: 10 Commander: 1 ;
Blues: Warrior: 9 Archer: 10 Commander: 1 Reds: Warrior: 9 Archer: 10 Commander: 1 ;
Blues: Warrior: 9 Archer: 10 Commander: 1 Reds: Warrior: 9 Archer: 10 Commander: 1 ;
Blues: Warrior: 9 Archer: 10 Commander: 1 Reds: Warrior: 9 Archer: 10 Commander: 1 ;
Blues: Warrior: 9 Archer: 10 Commander: 1 Reds: Warrior: 9 Archer: 10 Commander: 1 ;
Blues: Warrior: 9 Archer: 10 Commander: 1 Reds: Warrior: 9 Archer: 10 Commander: 1 ;
Blues: Warrior: 9 Archer: 10 Commander: 1 Reds: Warrior: 9 Archer: 10 Commander: 1 ;
Blues: Warrior: 9 Archer: 10 Commander: 1 Reds: Warrior: 9 Archer: 10 Commander: 1 ;
Blues: Warrior: 9 Archer: 10 Commander: 1 Reds: Warrior: 9 Archer: 10 Commander: 1 ;
Blues: Warrior: 9 Archer: 10 Commander: 1 Reds: Warrior: 9 Archer: 10 Commander: 1 ;
Blues: Warrior: 8 Archer: 10 Commander: 1 Reds: Warrior: 9 Archer: 10 Commander: 1 ;
Blues: Warrior: 8 Archer: 10 Commander: 1 Reds: Warrior: 9 Archer: 10 Commander: 1 ;
Blues: Warrior: 8 Archer: 10 Commander: 1 Reds: Warrior: 9 Archer: 10 Commander: 1 ;
Blues: Warrior: 8 Archer: 10 Commander: 1 Reds: Warrior: 9 Archer: 10 Commander: 1 ;
Blues: Warrior: 8 Archer: 10 Commander: 1 Reds: Warrior: 9 Archer: 10 Commander: 1 ;
Blues: Warrior: 8 Archer: 10 Commander: 1 Reds: Warrior: 8 Archer: 10 Commander: 1 ;
Blues: Warrior: 8 Archer: 10 Commander: 1 R
